1020171,2038,"Postitalo",,60.170925,24.938490,1,http://aikataulut.hsl.fi/pysakit/fi/1020171.html,0, 
1020174,1903,"Lasipalatsi",,60.170274,24.937895,1,http://aikataulut.hsl.fi/pysakit/fi/1020174.html,0, 
1020175,2058,"Rautatientori",,60.171231,24.944877,1,http://aikataulut.hsl.fi/pysakit/fi/1020175.html,0, 
1020177,1902,"Lasipalatsi",,60.170197,24.937442,1,http://aikataulut.hsl.fi/pysakit/fi/1020177.html,0, 
1020182,2042,"Rautatientori",,60.170995,24.942707,1,http://aikataulut.hsl.fi/pysakit/fi/1020182.html,0,1000003
1020201,,"Rautatientori",,60.171894,24.943724,1,http://aikataulut.hsl.fi/pysakit/fi/1020201.html,0,1000003
1020204,2052,"Rautatientori",,60.171880,24.943165,1,http://aikataulut.hsl.fi/pysakit/fi/1020204.html,0,1000003
1020228,2020,"Elielinaukio",,60.171232,24.939580,1,http://aikataulut.hsl.fi/pysakit/fi/1020228.html,0,1000002
1020239,2026,"Elielinaukio",,60.171939,24.939978,1,http://aikataulut.hsl.fi/pysakit/fi/1020239.html,0,1000002
1020241,2027,"Elielinaukio",,60.172002,24.939980,1,http://aikataulut.hsl.fi/pysakit/fi/1020241.html,0,1000002
1020243,2028,"Elielinaukio",,60.172064,24.939982,1,http://aikataulut.hsl.fi/pysakit/fi/1020243.html,0,1000002
1020245,2029,"Elielinaukio",,60.172127,24.939984,1,http://aikataulut.hsl.fi/pysakit/fi/1020245.html,0,1000002
1020249,2031,"Elielinaukio",,60.171567,24.939067,1,http://aikataulut.hsl.fi/pysakit/fi/1020249.html,0,1000002
1020251,2032,"Elielinaukio",,60.171630,24.939051,1,http://aikataulut.hsl.fi/pysakit/fi/1020251.html,0,1000002
1020253,2033,"Elielinaukio",,60.171693,24.939034,1,http://aikataulut.hsl.fi/pysakit/fi/1020253.html,0,1000002
1020255,2034,"Elielinaukio",,60.171757,24.939018,1,http://aikataulut.hsl.fi/pysakit/fi/1020255.html,0,1000002
1020257,2035,"Elielinaukio",,60.171820,24.939002,1,http://aikataulut.hsl.fi/pysakit/fi/1020257.html,0,1000002
1020259,2036,"Elielinaukio",,60.171883,24.938986,1,http://aikataulut.hsl.fi/pysakit/fi/1020259.html,0,1000002
1020401,0425,"Mikonkatu",,60.170115,24.945295,1,http://aikataulut.hsl.fi/pysakit/fi/1020401.html,0, 
