3001R	1e2ee8e037a763ac	2013-12-20 12:14:05	317
3001R	1e2ee8e037a763ac	2013-12-20 12:14:05	300
3001R	1e2ee8e037a763ac	2013-12-20 12:14:05	325
3001R	1e2ee8e037a763ac	2013-12-20 12:14:05	542
3001R	1e2ee8e037a763ac	2013-12-20 12:14:05	318
	9ffdf9bcc3debff6	2013-12-20 12:34:42	108
	e8cf51e5e309c386	2013-12-20 12:41:53	105
	e8cf51e5e309c386	2013-12-20 12:41:53	107
	e8cf51e5e309c386	2013-12-20 12:42:18	114
	e8cf51e5e309c386	2013-12-20 12:43:08	102
	e8cf51e5e309c386	2013-12-20 12:43:18	105
	e8cf51e5e309c386	2013-12-20 12:43:18	112
	e8cf51e5e309c386	2013-12-20 12:43:42	104
	1e2ee8e037a763ac	2013-12-20 12:44:16	120
	1e2ee8e037a763ac	2013-12-20 12:44:17	59
	e8cf51e5e309c386	2013-12-20 12:44:32	101
	e8cf51e5e309c386	2013-12-20 12:44:32	114
	e8cf51e5e309c386	2013-12-20 12:44:57	103
	e8cf51e5e309c386	2013-12-20 12:45:27	106
	e8cf51e5e309c386	2013-12-20 12:45:27	52
	e8cf51e5e309c386	2013-12-20 12:45:27	52
	e8cf51e5e309c386	2013-12-20 12:45:41	116
	e8cf51e5e309c386	2013-12-20 12:45:41	111
	e8cf51e5e309c386	2013-12-20 12:45:41	54
	e8cf51e5e309c386	2013-12-20 12:45:41	51
	1e2ee8e037a763ac	2013-12-20 12:53:48	349
4053	a4ddad0baf3b86ae	2013-12-20 12:56:51	866
4053	a4ddad0baf3b86ae	2013-12-20 12:56:51	96
	a4ddad0baf3b86ae	2013-12-20 13:15:45	236
4053	a4ddad0baf3b86ae	2013-12-20 13:22:10	695
1021V	8550102e445ac626	2013-12-20 17:56:10	434
2109T	8550102e445ac626	2013-12-20 18:05:57	3355
2248	f80f94cd0785e215	2013-12-20 19:03:04	1277
2248	f80f94cd0785e215	2013-12-20 19:03:31	79
2248	f80f94cd0785e215	2013-12-20 19:03:31	189
2248	f80f94cd0785e215	2013-12-20 19:04:18	209
2248	f80f94cd0785e215	2013-12-20 19:04:18	209
2248	f80f94cd0785e215	2013-12-20 19:04:43	171
1010	8550102e445ac626	2013-12-20 19:41:36	1876
1043	8550102e445ac626	2013-12-20 19:41:44	497
1043	8550102e445ac626	2013-12-20 19:41:44	456
2103	666f617875e262e8	2013-12-21 09:38:05	921
2103	666f617875e262e8	2013-12-21 09:38:05	99
1045	8a916e41f14e7347	2013-12-21 10:34:53	639
1045	8a916e41f14e7347	2013-12-21 10:34:53	45
1041	8a916e41f14e7347	2013-12-21 10:36:43	568
4453	8a916e41f14e7347	2013-12-21 10:48:26	1165
4452	8a916e41f14e7347	2013-12-21 10:54:01	828
4452	8a916e41f14e7347	2013-12-21 10:54:31	188
4452	8a916e41f14e7347	2013-12-21 10:54:31	99
4452	8a916e41f14e7347	2013-12-21 10:54:31	93
4452	8a916e41f14e7347	2013-12-21 10:54:31	71
3002M	8a916e41f14e7347	2013-12-21 12:00:58	1121
4453	8a916e41f14e7347	2013-12-21 14:17:22	265
4453	8a916e41f14e7347	2013-12-21 14:17:22	4
4453	8a916e41f14e7347	2013-12-21 14:17:22	3
4453	8a916e41f14e7347	2013-12-21 14:17:22	4
4453	8a916e41f14e7347	2013-12-21 14:17:22	4
4453	8a916e41f14e7347	2013-12-21 14:17:22	4
4453	8a916e41f14e7347	2013-12-21 14:17:22	4
4453	8a916e41f14e7347	2013-12-21 14:17:22	4
4053	8a916e41f14e7347	2013-12-21 14:25:19	267
4053	8a916e41f14e7347	2013-12-21 14:26:13	164
4053	8a916e41f14e7347	2013-12-21 14:26:35	130
4053	8a916e41f14e7347	2013-12-21 14:26:53	167
4452	8a916e41f14e7347	2013-12-21 14:48:26	1676
4452	8a916e41f14e7347	2013-12-21 14:48:26	107
4452	8a916e41f14e7347	2013-12-21 14:48:26	104
4452	8a916e41f14e7347	2013-12-21 14:48:26	105
4474	f80f94cd0785e215	2013-12-21 17:03:33	665
4474	f80f94cd0785e215	2013-12-21 17:03:37	67
1003	f80f94cd0785e215	2013-12-21 17:07:13	953
1002	f80f94cd0785e215	2013-12-21 17:08:37	772
1002	f80f94cd0785e215	2013-12-21 17:08:37	699
1002	a1d64461e4742ad7	2013-12-21 20:18:37	1643
1043	8550102e445ac626	2013-12-22 14:29:20	690
1043	8550102e445ac626	2013-12-22 14:29:20	41
1043	8550102e445ac626	2013-12-22 14:43:08	1558
1043	8550102e445ac626	2013-12-22 14:43:08	456
1007A	8550102e445ac626	2013-12-22 15:07:07	346
1007A	8550102e445ac626	2013-12-22 15:07:36	54
1007A	8550102e445ac626	2013-12-22 15:09:26	877
1007A	8550102e445ac626	2013-12-22 15:16:49	1506
1007A	8550102e445ac626	2013-12-22 15:16:54	465
1007A	8550102e445ac626	2013-12-22 15:16:54	505
1007A	8550102e445ac626	2013-12-22 15:16:54	444
1007A	8550102e445ac626	2013-12-22 15:16:54	502
1010	8550102e445ac626	2013-12-22 15:45:36	200
1043	8550102e445ac626	2013-12-22 15:54:06	983
1072	a4ddad0baf3b86ae	2013-12-22 18:51:17	1122
1072	a4ddad0baf3b86ae	2013-12-22 18:51:17	1439
1072	a4ddad0baf3b86ae	2013-12-22 18:51:17	422
1072	a4ddad0baf3b86ae	2013-12-22 18:51:17	407
1071	a4ddad0baf3b86ae	2013-12-22 19:16:57	1476
1043	8550102e445ac626	2013-12-22 15:54:08	484
1043	8550102e445ac626	2013-12-22 15:54:08	394
	83bd27e24c3de9df	2013-12-23 08:02:55	296
	83bd27e24c3de9df	2013-12-23 08:03:14	130
	83bd27e24c3de9df	2013-12-23 08:03:24	131
1010	8550102e445ac626	2013-12-23 08:10:36	702
	83bd27e24c3de9df	2013-12-23 08:13:41	271
	83bd27e24c3de9df	2013-12-23 08:13:41	158
1007B	8550102e445ac626	2013-12-23 08:32:47	2242
	e8cf51e5e309c386	2013-12-23 12:14:40	141
	e8cf51e5e309c386	2013-12-23 12:14:50	46
	e8cf51e5e309c386	2013-12-23 12:15:05	123
	e8cf51e5e309c386	2013-12-23 12:15:05	114
	e8cf51e5e309c386	2013-12-23 12:15:15	55
	e8cf51e5e309c386	2013-12-23 12:15:15	146
	e8cf51e5e309c386	2013-12-23 12:15:30	102
	e8cf51e5e309c386	2013-12-23 12:15:40	55
	e8cf51e5e309c386	2013-12-23 12:15:40	102
	e8cf51e5e309c386	2013-12-23 12:15:55	122
	e8cf51e5e309c386	2013-12-23 12:16:05	53
	e8cf51e5e309c386	2013-12-23 12:16:05	116
	e8cf51e5e309c386	2013-12-23 12:16:30	115
	e8cf51e5e309c386	2013-12-23 12:16:30	43
	e8cf51e5e309c386	2013-12-23 12:16:45	106
	e8cf51e5e309c386	2013-12-23 12:16:45	105
	e8cf51e5e309c386	2013-12-23 12:16:55	40
	e8cf51e5e309c386	2013-12-23 12:16:55	105
	e8cf51e5e309c386	2013-12-23 12:17:10	104
	e8cf51e5e309c386	2013-12-23 12:17:21	54
	e8cf51e5e309c386	2013-12-23 12:21:40	104
	e8cf51e5e309c386	2013-12-23 12:21:40	43
	e8cf51e5e309c386	2013-12-23 12:21:40	107
	e8cf51e5e309c386	2013-12-23 12:22:05	63
	e8cf51e5e309c386	2013-12-23 12:22:05	44
	e8cf51e5e309c386	2013-12-23 12:22:15	117
	e8cf51e5e309c386	2013-12-23 12:22:15	114
	e8cf51e5e309c386	2013-12-23 12:24:38	125
	e8cf51e5e309c386	2013-12-23 12:24:38	119
	e8cf51e5e309c386	2013-12-23 12:24:53	37
	e8cf51e5e309c386	2013-12-23 12:24:53	104
	e8cf51e5e309c386	2013-12-23 12:25:03	109
	e8cf51e5e309c386	2013-12-23 12:25:18	52
	e8cf51e5e309c386	2013-12-23 12:25:18	109
	e8cf51e5e309c386	2013-12-23 12:25:28	107
	e8cf51e5e309c386	2013-12-23 12:25:43	39
	e8cf51e5e309c386	2013-12-23 12:25:43	104
	e8cf51e5e309c386	2013-12-23 12:25:53	111
	e8cf51e5e309c386	2013-12-23 12:26:08	48
	e8cf51e5e309c386	2013-12-23 12:26:08	116
	e8cf51e5e309c386	2013-12-23 12:26:18	113
	e8cf51e5e309c386	2013-12-23 12:26:33	46
	e8cf51e5e309c386	2013-12-23 12:26:33	100
	e8cf51e5e309c386	2013-12-23 12:26:43	115
	e8cf51e5e309c386	2013-12-23 12:26:59	47
	e8cf51e5e309c386	2013-12-23 12:26:59	113
	e8cf51e5e309c386	2013-12-23 12:27:08	103
	e8cf51e5e309c386	2013-12-23 12:27:24	48
	e8cf51e5e309c386	2013-12-23 12:27:24	106
	e8cf51e5e309c386	2013-12-23 12:27:34	112
	e8cf51e5e309c386	2013-12-23 12:27:49	45
	e8cf51e5e309c386	2013-12-23 12:27:59	110
	e8cf51e5e309c386	2013-12-23 12:27:59	114
	e8cf51e5e309c386	2013-12-23 12:28:14	61
	e8cf51e5e309c386	2013-12-23 12:28:19	103
	e8cf51e5e309c386	2013-12-23 12:29:09	118
	e8cf51e5e309c386	2013-12-23 12:29:24	52
	e8cf51e5e309c386	2013-12-23 12:29:24	118
	e8cf51e5e309c386	2013-12-23 12:33:27	114
	e8cf51e5e309c386	2013-12-23 12:34:22	136
	e8cf51e5e309c386	2013-12-23 12:34:27	121
	e8cf51e5e309c386	2013-12-23 12:34:27	27
	e8cf51e5e309c386	2013-12-23 12:34:27	30
	e8cf51e5e309c386	2013-12-23 12:34:27	23
	e8cf51e5e309c386	2013-12-23 12:34:27	23
	e8cf51e5e309c386	2013-12-23 12:34:27	23
	e8cf51e5e309c386	2013-12-23 12:34:27	23
	e8cf51e5e309c386	2013-12-23 12:34:27	23
	e8cf51e5e309c386	2013-12-23 12:34:27	24
	e8cf51e5e309c386	2013-12-23 12:34:27	24
	e8cf51e5e309c386	2013-12-23 12:34:27	24
	e8cf51e5e309c386	2013-12-23 12:34:27	24
	e8cf51e5e309c386	2013-12-23 12:57:38	106
	e8cf51e5e309c386	2013-12-23 12:57:38	106
	e8cf51e5e309c386	2013-12-23 12:58:03	56
1006	8a916e41f14e7347	2013-12-23 13:47:58	682
1006	8a916e41f14e7347	2013-12-23 13:47:58	352
	e8cf51e5e309c386	2013-12-23 14:03:48	103
	e8cf51e5e309c386	2013-12-23 14:03:52	42
	e8cf51e5e309c386	2013-12-23 14:03:52	123
	e8cf51e5e309c386	2013-12-23 14:10:35	117
	e8cf51e5e309c386	2013-12-23 14:10:45	42
	e8cf51e5e309c386	2013-12-23 14:10:45	117
	e8cf51e5e309c386	2013-12-23 14:11:00	117
	e8cf51e5e309c386	2013-12-23 14:11:10	56
	e8cf51e5e309c386	2013-12-23 14:11:25	132
	e8cf51e5e309c386	2013-12-23 14:11:25	109
	e8cf51e5e309c386	2013-12-23 14:11:35	40
	e8cf51e5e309c386	2013-12-23 14:12:14	130
	e8cf51e5e309c386	2013-12-23 14:12:19	47
	e8cf51e5e309c386	2013-12-23 15:06:10	166
	e8cf51e5e309c386	2013-12-23 15:06:35	52
	e8cf51e5e309c386	2013-12-23 15:06:35	129
	e8cf51e5e309c386	2013-12-23 15:07:00	67
	e8cf51e5e309c386	2013-12-23 15:07:00	131
	e8cf51e5e309c386	2013-12-23 15:07:25	74
	e8cf51e5e309c386	2013-12-23 15:07:25	119
	e8cf51e5e309c386	2013-12-23 15:07:50	83
	e8cf51e5e309c386	2013-12-23 15:07:50	113
	e8cf51e5e309c386	2013-12-23 15:08:16	54
	e8cf51e5e309c386	2013-12-23 15:08:16	155
	e8cf51e5e309c386	2013-12-23 15:08:41	74
	e8cf51e5e309c386	2013-12-23 15:08:41	149
	e8cf51e5e309c386	2013-12-23 15:09:06	62
	e8cf51e5e309c386	2013-12-23 15:10:08	148
	e8cf51e5e309c386	2013-12-23 15:10:08	78
	e8cf51e5e309c386	2013-12-23 15:10:08	139
	e8cf51e5e309c386	2013-12-23 15:10:59	124
	e8cf51e5e309c386	2013-12-23 15:11:24	135
	e8cf51e5e309c386	2013-12-23 15:11:24	71
	e8cf51e5e309c386	2013-12-23 15:11:24	113
	e8cf51e5e309c386	2013-12-23 15:12:21	71
	e8cf51e5e309c386	2013-12-23 15:12:21	114
	e8cf51e5e309c386	2013-12-23 15:12:46	72
	e8cf51e5e309c386	2013-12-23 15:12:46	113
	e8cf51e5e309c386	2013-12-23 15:13:11	56
	e8cf51e5e309c386	2013-12-23 15:15:49	122
	e8cf51e5e309c386	2013-12-23 15:16:45	61
1009	8a916e41f14e7347	2013-12-23 15:19:05	234
1009	8a916e41f14e7347	2013-12-23 15:19:12	312
1009	8a916e41f14e7347	2013-12-23 15:19:12	266
1009	8a916e41f14e7347	2013-12-23 15:19:12	69
	e8cf51e5e309c386	2013-12-23 15:20:14	174
	e8cf51e5e309c386	2013-12-23 15:20:39	76
	e8cf51e5e309c386	2013-12-23 15:20:39	114
	e8cf51e5e309c386	2013-12-23 15:21:04	54
	e8cf51e5e309c386	2013-12-23 15:21:20	18
	e8cf51e5e309c386	2013-12-23 15:21:20	19
	e8cf51e5e309c386	2013-12-23 15:21:20	17
	e8cf51e5e309c386	2013-12-23 15:21:20	19
	e8cf51e5e309c386	2013-12-23 15:23:41	134
	e8cf51e5e309c386	2013-12-23 15:23:41	144
	e8cf51e5e309c386	2013-12-23 15:24:06	54
1010	8a916e41f14e7347	2013-12-23 15:58:27	1299
1010	8a916e41f14e7347	2013-12-23 15:58:31	157
1010	8a916e41f14e7347	2013-12-23 15:58:31	94
1063	8a916e41f14e7347	2013-12-23 15:58:31	95
	e8cf51e5e309c386	2013-12-23 16:27:52	123
	e8cf51e5e309c386	2013-12-23 16:31:06	159
	e8cf51e5e309c386	2013-12-23 16:31:13	166
	e8cf51e5e309c386	2013-12-23 16:31:13	172
	e8cf51e5e309c386	2013-12-23 16:31:13	10
1065A	8550102e445ac626	2013-12-23 16:38:36	1819
1065A	8550102e445ac626	2013-12-23 16:38:36	439
2110T	8550102e445ac626	2013-12-23 16:41:23	2178
1004	8550102e445ac626	2013-12-23 16:52:55	352
1004	8550102e445ac626	2013-12-23 16:53:13	115
1063	8a916e41f14e7347	2013-12-23 15:58:31	71
	e8cf51e5e309c386	2013-12-23 17:18:54	209
1072	666f617875e262e8	2013-12-23 18:12:34	665
	e8cf51e5e309c386	2013-12-23 17:18:54	207
1072	666f617875e262e8	2013-12-23 18:22:37	1078
4730	666f617875e262e8	2013-12-23 18:41:52	13202
4730	666f617875e262e8	2013-12-23 18:41:52	7745
4731	666f617875e262e8	2013-12-23 18:42:59	28784
	e8cf51e5e309c386	2013-12-23 17:18:54	197
	e8cf51e5e309c386	2013-12-23 17:18:54	201
	e8cf51e5e309c386	2013-12-23 17:18:54	893
	e8cf51e5e309c386	2013-12-23 17:18:54	1258
	e8cf51e5e309c386	2013-12-23 17:18:54	194
	e8cf51e5e309c386	2013-12-23 17:18:54	202
4730	666f617875e262e8	2013-12-23 19:08:53	131
1063	8a916e41f14e7347	2013-12-23 15:58:31	75
3001N	a4ddad0baf3b86ae	2013-12-23 20:06:01	567
1063	8a916e41f14e7347	2013-12-23 15:58:31	174
1063	8a916e41f14e7347	2013-12-23 15:58:31	81
1063	8a916e41f14e7347	2013-12-23 15:58:31	79
1063	8a916e41f14e7347	2013-12-23 15:58:31	74
1063	8a916e41f14e7347	2013-12-23 15:58:31	63
1063	8a916e41f14e7347	2013-12-23 15:58:31	62
1063	8a916e41f14e7347	2013-12-23 15:58:31	453
4734	a4ddad0baf3b86ae	2013-12-24 16:01:17	3461
4734	a4ddad0baf3b86ae	2013-12-24 16:01:17	313
4734	a4ddad0baf3b86ae	2013-12-24 16:01:17	282
4734	a4ddad0baf3b86ae	2013-12-24 16:01:17	283
4734	a4ddad0baf3b86ae	2013-12-24 16:01:17	286
4734	a4ddad0baf3b86ae	2013-12-24 16:01:17	274
4734	a4ddad0baf3b86ae	2013-12-24 16:01:17	285
4734	a4ddad0baf3b86ae	2013-12-24 16:01:17	260
4087	a4ddad0baf3b86ae	2013-12-25 15:17:28	2165
4087	a4ddad0baf3b86ae	2013-12-25 15:21:23	501
1010	8550102e445ac626	2013-12-27 07:49:18	1009
1009	8550102e445ac626	2013-12-27 08:08:39	656
4731	a4ddad0baf3b86ae	2013-12-27 08:48:01	1238
4731	a4ddad0baf3b86ae	2013-12-27 08:48:01	1586
4731	a4ddad0baf3b86ae	2013-12-27 08:48:37	886
4731	a4ddad0baf3b86ae	2013-12-27 08:48:57	266
4731	a4ddad0baf3b86ae	2013-12-27 08:48:57	256
4731	a4ddad0baf3b86ae	2013-12-27 08:50:13	829
1070T	a4ddad0baf3b86ae	2013-12-27 08:56:28	2172
1070T	a4ddad0baf3b86ae	2013-12-27 08:56:28	215
4734	a4ddad0baf3b86ae	2013-12-27 09:01:02	4501
4734	a4ddad0baf3b86ae	2013-12-27 09:01:02	351
1064	a4ddad0baf3b86ae	2013-12-27 09:25:53	1484
1064	a4ddad0baf3b86ae	2013-12-27 09:25:55	115
1220J	8550102e445ac626	2013-12-27 15:57:57	369
1066A	8550102e445ac626	2013-12-27 16:21:59	2157
1043	8a916e41f14e7347	2013-12-28 11:50:41	825
4452	8a916e41f14e7347	2013-12-28 11:58:57	1312
4452	8a916e41f14e7347	2013-12-28 11:59:31	207
4452	8a916e41f14e7347	2013-12-28 11:59:31	191
4734	a4ddad0baf3b86ae	2013-12-28 12:37:05	1203
4734	a4ddad0baf3b86ae	2013-12-28 12:37:05	195
4734	a4ddad0baf3b86ae	2013-12-28 12:37:06	163
4452	8a916e41f14e7347	2013-12-28 11:59:31	214
4452	8a916e41f14e7347	2013-12-28 11:59:31	167
4452	8a916e41f14e7347	2013-12-28 11:59:31	176
1039	8a916e41f14e7347	2013-12-28 12:39:25	309
1039	8a916e41f14e7347	2013-12-28 12:39:25	57
1039	8a916e41f14e7347	2013-12-28 12:39:25	51
1039	8a916e41f14e7347	2013-12-28 12:39:25	62
4053	8a916e41f14e7347	2013-12-28 12:46:02	314
4053	8a916e41f14e7347	2013-12-28 13:04:05	973
1009	a4ddad0baf3b86ae	2013-12-28 12:57:15	1103
4053	8a916e41f14e7347	2013-12-28 13:17:28	884
4053	8a916e41f14e7347	2013-12-28 13:17:32	96
4053	8a916e41f14e7347	2013-12-28 13:17:32	99
4053	8a916e41f14e7347	2013-12-28 13:17:32	109
4061	8a916e41f14e7347	2013-12-28 13:33:11	280
4061	8a916e41f14e7347	2013-12-28 13:33:15	33
4061	8a916e41f14e7347	2013-12-28 13:33:15	24
4061	8a916e41f14e7347	2013-12-28 13:33:15	13
4061	8a916e41f14e7347	2013-12-28 14:07:10	1757
1010	8550102e445ac626	2013-12-28 14:18:05	733
4453	8550102e445ac626	2013-12-28 14:25:20	1923
4061	8a916e41f14e7347	2013-12-28 14:07:14	1362
4061	8a916e41f14e7347	2013-12-28 14:07:14	969
4061	8a916e41f14e7347	2013-12-28 14:07:14	230
4063N	8a916e41f14e7347	2013-12-28 15:34:43	539
4063N	8a916e41f14e7347	2013-12-28 15:34:44	29
4063N	8a916e41f14e7347	2013-12-28 15:34:44	38
4063N	8a916e41f14e7347	2013-12-28 15:34:44	35
4062	8a916e41f14e7347	2013-12-28 15:40:35	104
4062	8a916e41f14e7347	2013-12-28 15:40:35	37
4062	8a916e41f14e7347	2013-12-28 15:40:56	268
4062	8a916e41f14e7347	2013-12-28 15:40:56	56
4062	8a916e41f14e7347	2013-12-28 15:40:56	104
3001N	8a916e41f14e7347	2013-12-28 15:41:26	173
3001N	8a916e41f14e7347	2013-12-28 15:42:50	265
3001N	8a916e41f14e7347	2013-12-28 15:56:27	472
3001N	8a916e41f14e7347	2013-12-28 15:56:29	44
3001N	8a916e41f14e7347	2013-12-28 15:56:29	23
3001N	8a916e41f14e7347	2013-12-28 15:56:29	23
1007B	8a916e41f14e7347	2013-12-28 16:09:10	485
1007B	8a916e41f14e7347	2013-12-28 16:09:10	59
1023	8a916e41f14e7347	2013-12-28 16:09:15	57
1023	8a916e41f14e7347	2013-12-28 16:09:21	48
1023	8a916e41f14e7347	2013-12-28 16:09:21	123
1007B	8a916e41f14e7347	2013-12-28 16:09:56	147
1007B	8a916e41f14e7347	2013-12-28 16:09:58	54
1023	8a916e41f14e7347	2013-12-28 16:18:33	392
1023	8a916e41f14e7347	2013-12-28 16:18:33	13
1023	8a916e41f14e7347	2013-12-28 16:18:33	12
1023	8a916e41f14e7347	2013-12-28 16:18:33	14
4453	8550102e445ac626	2013-12-28 14:25:25	551
4453	8550102e445ac626	2013-12-28 14:25:25	566
	8550102e445ac626	2013-12-28 18:34:56	261
1023	8a916e41f14e7347	2013-12-28 16:18:33	11
1023	8a916e41f14e7347	2013-12-28 16:18:33	11
1023	8a916e41f14e7347	2013-12-28 16:18:33	11
1010	8550102e445ac626	2013-12-30 08:20:42	470
1023	8a916e41f14e7347	2013-12-30 08:24:52	1210
1023	8a916e41f14e7347	2013-12-30 08:24:54	164
1023	8a916e41f14e7347	2013-12-30 08:24:54	132
1023	8a916e41f14e7347	2013-12-30 08:24:54	161
1004	8550102e445ac626	2013-12-30 08:41:33	1870
1021V	8550102e445ac626	2013-12-30 08:53:35	3617
1021V	8550102e445ac626	2013-12-30 08:57:00	1199
1023	8a916e41f14e7347	2013-12-30 08:24:54	123
1023	8a916e41f14e7347	2013-12-30 08:24:54	103
1023	8a916e41f14e7347	2013-12-30 08:24:54	106
3002M	8a916e41f14e7347	2013-12-30 16:41:11	3236
3002M	8a916e41f14e7347	2013-12-30 16:41:11	2020
1058B	666f617875e262e8	2013-12-30 16:48:12	999
	8a916e41f14e7347	2013-12-30 17:02:10	756
	8a916e41f14e7347	2013-12-30 17:02:10	205
	8a916e41f14e7347	2013-12-30 17:02:10	192
	8a916e41f14e7347	2013-12-30 17:02:10	229
4053	8a916e41f14e7347	2013-12-30 17:30:01	386
4053	8a916e41f14e7347	2013-12-30 17:30:01	45
4053	8a916e41f14e7347	2013-12-30 17:32:09	528
4053	8a916e41f14e7347	2013-12-30 17:33:09	307
4053	8a916e41f14e7347	2013-12-30 17:38:38	704
4053	8a916e41f14e7347	2013-12-30 17:52:28	1184
4053	8a916e41f14e7347	2013-12-30 17:57:26	2782
4053	8a916e41f14e7347	2013-12-30 17:57:39	2049
3001N	8a916e41f14e7347	2013-12-30 18:12:15	216
3001N	8a916e41f14e7347	2013-12-30 18:12:15	57
3001N	8a916e41f14e7347	2013-12-30 18:12:52	289
3001N	8a916e41f14e7347	2013-12-30 18:12:52	11
3001N	8a916e41f14e7347	2013-12-30 18:12:52	24
3001N	8a916e41f14e7347	2013-12-30 18:12:52	19
3001N	8a916e41f14e7347	2013-12-30 18:12:52	24
3001N	8a916e41f14e7347	2013-12-30 18:12:52	25
1076B	8a916e41f14e7347	2013-12-30 18:27:04	820
2102	666f617875e262e8	2013-12-30 20:58:18	425
2102	666f617875e262e8	2013-12-30 20:58:18	103
2102	666f617875e262e8	2013-12-30 20:58:18	93
1077	666f617875e262e8	2013-12-30 21:31:17	1722
1076B	8a916e41f14e7347	2013-12-30 18:27:11	384
1076B	8a916e41f14e7347	2013-12-30 18:27:11	195
1076B	8a916e41f14e7347	2013-12-30 18:27:11	379
